LSM_01	SRM_115	SBL_100	VISMINFL	VISMIN_C	ED_05	REP_20	VBR_10	CXRFLAG	CHH001_C	MARSTAT	WGHT_PER	SCF_101	SCF100_C
6	3	2	1	6	2	2	1	1	3	5	10	6	2
7	3	2	1	8	6	2	1	2	0	3	10	6	2
10	1	2	2	10	6	2	1	1	3	1	2607.0141	6	12
9	2	2	2	10	4	2	1	1	2	1	431.1768	6	3
8	3	1	1	5	7	1	1	2	0	6	10	6	5
8	1	5	1	6	6	2	1	2	0	6	10	6	4
1	1	1	2	10	99	2	1	2	0	4	259.9045	6	0
8	2	5	2	10	3	2	1	2	0	3	1797.52	6	3
5	2	1	2	10	2	2	1	2	0	5	1270.1612	1	1
8	1	5	2	10	2	2	2	2	0	5	10	6	3
9	2	2	2	10	3	2	1	2	0	2	333.0379	6	3
7	2	2	2	10	6	2	1	2	0	1	694.6561	6	4
99	3	1	1	8	2	2	1	2	0	6	10	6	5
8	2	2	1	2	4	2	1	2	0	1	24.9198	6	2
7	1	3	1	2	2	2	1	2	0	6	168.7346	6	6
8	1	1	9	99	6	2	2	2	0	6	59.6473	6	2
99	9	5	1	6	3	2	1	2	0	6	10	6	3
8	2	1	9	99	2	2	1	1	1	5	67.3942	6	2
10	2	3	2	10	6	2	1	1	2	1	1312.9364	6	6
9	1	2	2	10	7	2	1	2	0	6	10	6	3
4	4	2	1	1	6	2	2	2	0	6	3721.0245	6	2
8	1	2	1	1	2	2	1	2	0	3	10	2	1
7	3	3	1	9	6	2	1	2	0	1	6477.721	6	5
6	1	3	1	7	2	2	2	2	0	6	10	6	2
5	5	2	1	5	1	2	6	2	2	6	22.3911	6	3
9	2	2	1	2	1	2	1	2	0	1	40.1629	6	4
7	3	2	2	10	7	2	1	2	0	2	613.4799	6	5
6	3	2	2	10	4	2	2	2	1	1	496.428	6	4
7	2	1	1	4	4	2	1	1	1	1	4951.3017	6	6
8	2	3	1	2	1	2	1	2	0	1	24.7663	6	5
9	2	2	2	10	3	2	1	1	0	1	3737.8843	2	1
7	2	2	2	10	2	2	1	2	0	5	852.978	6	6
5	2	1	1	5	2	2	1	2	0	6	10.7438	6	4
9	1	1	2	10	4	2	1	2	0	5	10	6	5
7	2	2	2	10	1	2	2	2	0	6	683.8602	6	11
3	2	4	2	10	7	2	1	2	0	1	212.2063	2	1
7	1	2	1	1	2	2	1	2	0	1	10	2	1
10	1	1	1	1	2	2	1	2	0	6	107.6023	6	4
99	9	9	9	99	4	9	1	1	2	1	10	6	999
8	1	1	1	5	6	2	1	2	0	1	10	6	3
8	2	2	2	10	2	2	1	2	0	1	10	6	4
8	2	2	2	10	3	2	2	2	0	1	1426.7533	6	0
8	2	2	2	10	2	2	1	1	0	1	1449.5438	6	2
10	2	2	1	2	3	2	1	2	0	4	312.8119	6	4
10	1	2	2	10	6	2	1	2	0	5	10	6	3
9	1	1	1	5	2	1	1	2	0	6	10	6	11
10	2	2	2	10	3	2	1	2	0	1	593.2141	6	3
7	2	2	2	10	7	2	2	2	0	6	3479.8617	6	5
7	2	5	2	10	6	2	1	2	0	1	420.3964	6	5
10	3	3	1	5	1	2	1	1	1	1	10	6	2
10	1	5	2	10	1	2	1	2	0	6	1175.3262	6	10
7	1	1	1	8	3	2	1	2	0	6	10.2817	6	3
7	3	2	2	10	2	2	2	2	0	6	3620.0948	6	5
10	3	1	1	3	2	2	2	2	0	1	1768.8311	6	2
8	1	5	2	10	7	2	1	1	1	2	10	6	5
10	2	1	1	8	4	1	1	2	0	6	10	1	1
99	9	9	9	99	99	2	1	1	2	1	48.7247	6	5
8	2	2	2	10	3	2	1	2	0	1	534.8476	6	2
9	3	2	2	10	7	2	2	2	0	2	1355.0525	6	10
6	3	2	2	10	2	2	1	2	0	3	265.2267	6	5
9	2	2	2	10	2	2	2	2	0	1	1762.0769	6	2
6	4	2	2	10	3	2	2	2	0	6	322.2256	6	4
8	3	1	2	10	6	2	1	2	0	1	10	6	10
8	2	1	2	10	2	2	1	2	0	5	10	6	10
5	2	4	2	10	1	2	1	1	0	1	1134.3517	6	0
5	2	2	1	9	1	2	1	1	1	1	10.1061	6	0
7	1	5	9	99	1	2	2	1	3	4	10	6	2
99	9	9	1	7	3	2	1	2	0	6	10	6	3
9	2	1	1	6	6	2	9	2	0	3	10	6	3
9	1	2	2	10	4	2	1	2	0	6	1100.2618	6	4
10	1	1	2	10	7	2	1	2	0	2	1144.3979	6	3
6	4	3	1	7	1	2	6	2	0	6	10	6	3
8	2	2	2	10	2	2	1	1	0	3	5277.0173	6	4
99	9	9	2	10	99	2	1	1	0	6	137.6224	6	2
8	2	1	1	4	2	2	1	2	0	1	559.1957	6	10
2	4	4	2	10	4	2	1	2	0	6	52.0986	6	0
8	2	2	2	10	7	2	1	2	0	1	1938.4189	1	1
99	9	1	1	1	1	2	1	1	0	1	10	6	2
9	2	1	2	10	6	2	1	1	2	1	10	6	6
2	2	2	2	10	7	2	1	1	3	1	397.8461	6	4
7	3	3	2	10	99	2	1	2	0	3	227.5286	6	3
8	2	1	1	2	6	2	1	2	0	6	6417.5634	6	5
8	3	2	2	10	4	2	1	1	2	1	1532.8459	6	0
99	9	2	1	1	1	2	1	1	1	1	10332.7313	2	1
7	3	2	1	2	1	2	1	1	0	3	75.0439	6	0
8	3	2	2	10	4	2	1	2	0	1	10	6	2
5	3	2	9	99	1	2	1	1	2	1	1084.7969	6	4
6	3	2	2	10	3	2	1	1	2	1	815.0226	6	6
7	1	2	2	10	3	2	1	2	0	6	1331.9762	6	2
9	1	3	1	6	7	2	1	2	0	1	10	6	0
6	4	4	2	10	2	2	1	1	1	1	652.5376	6	3
8	2	1	2	10	2	2	1	2	0	5	10	6	3
6	3	1	1	9	2	2	2	2	0	6	46.8771	6	3
8	3	2	2	10	6	2	1	2	0	6	759.0946	6	6
7	2	2	2	10	2	2	2	2	0	1	664.1749	6	10
5	2	2	9	99	2	1	2	1	1	1	26.0187	6	4
99	9	9	2	10	2	2	2	1	2	2	11.6637	6	2
8	1	3	2	10	6	2	1	2	0	6	3764.5106	6	2
9	3	1	1	1	4	2	1	2	0	6	10	6	3
99	9	9	9	99	99	2	1	1	1	6	79.0197	6	3
5	4	1	2	10	4	2	1	2	0	3	10	6	3
1	1	1	1	6	2	2	1	2	0	5	10	6	0
8	2	2	1	2	7	2	2	2	0	6	19.6091	6	5
10	1	1	2	10	2	1	1	2	0	3	1038.1842	6	3
10	2	1	1	6	1	2	2	2	0	4	10	6	3
5	2	1	2	10	4	2	1	2	0	1	328.639	6	5
7	3	2	1	8	2	1	1	2	0	6	37.2142	6	5
7	3	2	1	1	1	2	2	1	0	1	10.5177	2	1
9	2	2	2	10	4	2	1	1	0	1	724.411	1	1
7	1	1	1	8	1	1	1	2	0	1	25.3693	6	6
8	2	1	9	99	99	2	1	1	2	1	20.6416	1	1
99	9	2	1	5	5	2	2	2	0	4	10	1	1
8	3	2	1	9	6	2	1	2	0	6	10	6	3
7	2	2	1	2	4	2	1	2	0	5	10	1	1
5	2	2	1	9	1	2	1	2	0	3	11.2998	1	1
6	2	3	2	10	4	2	1	2	0	5	116.4087	6	7
7	1	1	1	8	6	2	1	2	0	5	10	1	1
7	3	3	1	1	4	2	1	2	0	1	10	6	10
10	1	5	2	10	2	2	1	2	0	1	158.2596	6	0
6	2	3	1	1	7	2	2	2	0	1	10	6	6
7	2	1	1	4	99	2	1	1	0	2	2258.1877	6	4
99	3	3	2	10	4	2	1	2	0	1	3452.9479	6	999
6	3	2	2	10	2	2	1	2	0	2	339.1756	6	5
10	1	4	1	6	1	2	6	2	1	6	13.6886	6	10
8	2	2	2	10	5	2	1	1	1	6	141.886	6	3
10	1	1	1	1	1	2	1	1	3	1	10	6	4
9	2	1	2	10	99	2	1	2	0	1	164.9292	6	3
7	4	3	2	10	5	2	1	2	0	2	1887.5569	6	2
7	3	1	2	10	2	2	1	2	0	1	1603.8136	6	3
8	3	2	2	10	3	2	1	2	0	2	418.9931	6	3
10	1	2	2	10	7	2	1	1	0	1	3230.5758	6	6
8	2	2	1	7	1	2	1	1	1	1	10	6	3
10	1	2	2	10	6	2	1	2	0	1	1577.6101	6	10
10	2	1	2	10	1	2	1	2	0	3	63.509	6	0
1	5	1	1	8	7	2	1	2	0	5	13.2288	2	1
9	2	2	2	10	6	2	2	1	1	1	367.848	6	3
7	3	3	1	6	2	2	1	2	0	6	13.2605	6	4
7	3	2	1	5	7	2	1	1	3	1	10	6	5
8	3	2	2	10	4	2	1	2	0	2	1112.9773	6	3
8	1	3	1	5	7	2	1	1	2	1	10	6	4
3	5	5	1	1	2	2	1	2	0	6	25.0865	6	5
99	9	5	1	8	2	2	1	1	1	1	12.1484	6	5
10	3	2	1	7	2	2	1	1	0	1	10	6	0
7	2	3	2	10	1	2	1	1	0	1	3171.5614	1	1
9	2	2	1	5	6	2	1	1	1	1	12.7854	6	2
8	1	1	1	4	6	2	1	2	0	3	2286.4976	6	3
99	9	9	9	99	99	2	1	2	0	4	10	6	3
8	2	2	2	10	7	2	2	2	0	6	10	6	2
10	1	5	1	5	7	2	1	2	0	6	10	6	5
9	2	1	1	5	2	2	6	2	2	6	22.4565	1	1
10	5	1	2	10	3	2	1	2	0	5	1404.9894	6	0
3	3	5	2	10	6	2	1	2	0	6	1078.3578	6	2
5	3	1	1	3	2	2	2	2	0	5	14.2028	6	4
7	3	1	2	10	7	2	1	2	0	3	200.9496	6	11
8	1	2	1	2	4	2	1	2	0	1	433.0058	6	2
6	5	3	2	10	6	2	1	1	3	2	479.2681	6	3
99	1	5	1	6	7	2	2	2	0	6	13.1943	6	11
6	3	2	2	10	7	2	1	2	0	6	294.7329	1	1
10	2	1	2	10	7	2	1	2	0	1	1327.3606	6	8
5	2	1	2	10	4	2	1	2	0	3	1379.0767	6	6
10	3	2	1	5	1	2	2	1	0	1	10.4747	6	4
9	2	3	1	7	2	2	1	2	0	6	16.3518	6	4
99	9	1	2	10	2	2	1	1	0	2	855.431	6	3
5	1	1	2	10	3	2	1	2	0	5	1454.9141	1	1
4	4	2	1	5	6	2	1	2	0	5	10	6	4
5	4	3	2	10	2	2	2	2	0	6	891.777	6	2
7	3	2	2	10	4	2	9	1	1	6	1011.5838	6	2
9	2	2	1	6	4	2	1	2	0	4	10	6	10
5	3	5	2	10	4	2	1	2	0	2	280.1699	6	4
7	2	2	9	99	6	2	2	2	0	1	3824.1269	6	7
5	4	4	2	10	3	2	1	2	0	1	260.3302	6	0
8	1	1	2	10	4	2	1	1	1	1	2815.1829	6	5
99	9	9	9	99	99	2	1	1	0	1	10	1	1
7	2	2	1	7	6	9	2	2	0	6	10	6	5
8	2	2	2	10	3	2	1	1	1	1	541.6925	6	5
7	2	3	2	10	3	2	1	1	1	1	4395.8738	6	2
9	3	2	1	2	7	2	1	1	0	1	1738.0128	6	2
10	1	2	1	7	1	2	1	2	0	1	10	6	2
7	3	2	2	10	2	2	1	2	0	5	2361.125	6	2
4	4	1	1	7	99	2	6	2	0	6	11.7787	6	7
7	4	2	1	7	1	2	2	1	0	1	10	1	1
8	2	1	2	10	7	2	1	2	0	6	10	6	2
8	2	2	1	2	6	2	1	1	0	5	44.0746	6	3
8	2	2	1	6	4	2	1	2	0	6	10	6	8
9	2	2	1	6	7	2	1	1	1	1	10	6	9
3	4	4	2	10	2	2	1	2	0	6	215.2337	6	2
6	4	1	2	10	6	2	1	2	0	6	38.7227	6	4
5	2	4	2	10	5	2	1	2	0	6	445.4389	6	2
10	2	2	1	9	4	2	1	2	0	1	884.4365	6	3
99	9	9	1	7	1	9	9	2	0	4	10	6	999
7	2	2	1	7	1	2	1	1	0	1	10	6	3
9	1	2	2	10	3	2	1	1	0	6	2786.9271	6	5
5	5	4	2	10	4	2	1	2	0	2	223.6865	6	3
10	1	5	2	10	6	2	1	2	0	1	2195.1551	6	0
7	2	2	2	10	4	2	1	2	0	1	310.0902	6	999
10	3	2	2	10	6	2	1	1	1	2	2182.5947	6	4
8	2	5	2	10	2	2	1	2	0	1	55.2909	6	2
5	3	1	9	99	1	2	1	2	0	1	980.816	6	2
5	4	2	2	10	4	2	1	2	0	3	1360.4584	6	8
8	1	1	1	5	6	1	1	1	0	1	10	6	12
8	2	2	9	99	2	2	1	1	0	1	1598.4984	6	5
4	4	2	2	10	3	2	1	2	0	6	515.9233	6	3
10	2	1	1	8	7	2	1	2	0	1	10	6	2
9	2	5	2	10	4	2	1	2	0	2	619.5557	6	5
6	3	1	2	10	99	2	1	2	0	2	446.5456	6	10
7	3	2	2	10	6	2	1	2	0	1	1177.544	6	10
7	1	1	1	8	7	2	1	2	0	1	10	6	5
9	1	2	9	99	2	2	1	2	0	1	307.7679	6	2
10	3	1	2	10	6	2	1	2	0	3	424.1029	6	2
8	3	1	9	99	5	2	1	1	2	1	1847.0933	6	4
3	5	3	1	1	2	2	1	2	0	5	10	6	4
8	3	2	9	99	7	2	2	1	3	1	10	6	5
6	4	3	1	7	2	2	1	2	0	6	16.294	6	3
10	2	2	2	10	2	2	1	2	0	1	662.3545	6	3
99	9	2	1	6	4	2	1	2	0	6	10	6	5
99	9	9	9	99	99	2	1	2	0	1	248.5197	6	2
10	2	2	1	2	1	2	2	2	0	99	21.1031	1	1
8	2	2	1	9	6	2	1	2	0	1	51.4759	6	2
4	1	1	1	5	2	2	1	1	2	1	14.6959	6	2
8	2	2	2	10	7	2	9	1	2	1	1676.9059	6	999
5	3	2	2	10	6	2	1	1	0	2	1656.5101	6	4
99	9	1	2	10	7	2	1	2	0	6	10	6	3
8	2	5	2	10	2	2	1	2	0	6	510.2895	6	2
10	1	1	2	10	99	2	2	2	0	3	10	6	4
9	2	2	1	5	6	2	1	2	0	1	10	6	6
8	1	1	2	10	1	9	2	2	0	6	10	6	5
8	2	1	1	5	7	2	1	2	0	6	10	6	3
9	1	5	2	10	4	2	1	1	0	5	304.8496	6	10
9	2	1	2	10	99	2	1	1	0	1	893.039	6	2
5	4	3	2	10	3	2	1	2	0	1	369.8662	6	10
7	2	3	2	10	6	2	1	2	0	6	1283.6124	6	3
5	1	5	2	10	2	2	1	2	0	5	10	1	1
8	2	3	2	10	4	2	1	1	1	2	2249.9408	6	10
6	3	1	1	1	6	2	1	2	0	6	137.6797	6	5
10	2	1	2	10	4	2	1	1	1	1	317.1771	6	10
8	1	2	1	7	2	2	1	1	0	1	10	6	3
9	2	2	2	10	6	2	1	1	1	1	1767.7556	6	2
9	2	9	1	9	4	2	1	1	0	1	17.3959	6	2
8	2	1	9	99	6	2	2	1	1	5	942.7293	6	4
6	3	2	2	10	2	2	2	2	0	1	1600.7176	6	2
5	4	3	2	10	3	2	1	2	0	6	232.8287	6	5
9	1	1	1	5	6	2	1	1	0	1	2818.9131	6	2
3	2	3	1	5	5	2	2	2	0	6	10	1	1
8	2	1	2	10	5	2	1	2	0	1	145.7348	6	8
8	2	2	1	2	1	2	2	2	0	1	15.6517	6	5
5	3	4	2	10	3	2	1	2	0	5	1020.6205	1	1
99	9	9	9	99	99	2	2	2	0	5	10	6	10
9	2	1	2	10	7	2	2	2	0	5	294.9798	6	10
7	2	5	2	10	6	2	2	1	1	2	1390.0122	6	2
9	1	2	2	10	2	2	1	2	0	2	1461.28	6	4
4	4	2	2	10	7	2	1	1	2	1	332.1553	6	5
7	3	2	2	10	4	2	1	2	0	1	331.5614	6	3
10	1	2	9	99	7	2	1	2	0	3	213.1509	6	3
6	1	3	2	10	7	2	1	2	0	1	440.7572	6	8
9	2	2	2	10	7	9	1	2	0	1	1352.7373	6	3
8	1	2	2	10	6	2	1	2	0	1	1234.1854	6	10
9	1	2	2	10	1	2	1	2	0	2	1928.1402	6	4
10	1	2	2	10	7	2	1	2	0	1	888.4969	6	5
6	2	2	9	99	5	2	1	2	0	3	780.7891	6	5
10	1	2	2	10	7	2	1	2	0	1	10	6	2
9	2	1	2	10	5	2	1	2	0	1	960.9368	6	4
8	4	5	1	2	2	2	2	2	0	1	533.0081	6	5
6	3	1	1	5	1	2	1	2	0	6	13.5923	6	2
5	3	2	2	10	1	2	2	2	0	3	1175.3262	6	10
7	1	1	1	8	7	2	2	2	0	3	17.5708	6	2
4	3	5	2	10	99	2	1	2	0	4	267.1153	6	2
9	1	1	1	5	2	2	1	1	1	1	10	6	3
8	3	2	2	10	6	2	1	2	0	2	382.9423	6	3
6	4	2	1	4	2	2	2	2	1	6	4397.4758	6	3
7	2	3	2	10	5	2	1	2	0	1	10	6	6
6	2	2	2	10	4	2	1	2	0	1	1711.5541	6	4
10	2	1	1	6	6	2	2	2	0	6	15.5307	6	5
8	2	2	2	10	3	2	1	2	0	5	1105.5673	6	2
99	9	9	9	99	2	2	2	1	2	1	10	6	2
5	2	1	1	3	3	2	1	1	2	5	10	6	0
9	2	3	1	6	4	2	2	1	0	5	15.2776	1	1
4	3	4	2	10	7	2	1	2	0	1	1315.1215	2	1
99	9	4	2	10	6	2	1	1	1	5	1862.5122	6	12
8	3	2	2	10	7	2	1	2	0	6	10	6	3
8	1	1	2	10	2	2	2	2	0	6	1632.6021	6	3
8	1	1	2	10	99	2	1	2	0	1	716.4926	6	6
6	3	1	2	10	1	2	1	2	0	5	257.3567	6	3
7	3	2	2	10	2	2	2	2	0	6	2392.0717	6	4
7	2	1	2	10	4	2	1	2	0	6	1589.8363	6	6
7	3	2	9	99	7	2	1	1	3	1	970.7486	6	0
3	4	3	2	10	5	2	1	2	0	2	7167.2796	6	2
9	1	2	1	3	4	2	1	2	0	1	1721.5194	6	4
5	3	2	2	10	1	2	1	1	2	2	10	6	2
8	1	2	2	10	2	2	1	2	0	2	5955.8573	6	4
8	2	4	2	10	6	2	1	2	0	5	10	6	3
7	1	2	1	8	6	2	2	1	0	1	10	6	3
8	3	2	2	10	2	2	1	2	0	3	1137.4237	1	1
5	2	2	2	10	6	2	1	2	0	5	1003.1015	1	1
8	1	2	1	7	2	2	1	2	0	6	10	6	7
5	4	5	1	5	4	2	1	2	0	6	10	2	1
8	2	3	1	6	1	2	1	2	0	6	36.3928	6	3
7	2	5	2	10	4	2	1	2	0	2	1244.6945	6	2
5	4	2	2	10	2	2	1	2	0	5	1028.0356	6	5
7	2	2	2	10	2	2	2	2	0	4	2290.7255	2	1
10	2	3	2	10	3	2	1	2	0	3	1717.1483	6	10
5	3	3	2	10	6	2	1	2	0	6	3216.2116	6	3
10	2	1	2	10	4	2	1	2	0	3	1539.1322	6	6
8	3	1	2	10	7	2	2	2	0	1	2609.5728	6	6
5	4	2	1	7	6	2	1	2	0	6	10	2	1
8	2	2	2	10	4	2	9	2	0	5	1254.9747	6	7
8	2	2	1	4	4	2	1	1	0	6	10	6	2
7	2	2	2	10	6	2	1	2	0	6	10185.0943	6	3
5	4	1	2	10	3	2	1	2	0	6	1652.3629	6	2
5	1	3	1	5	5	9	1	1	2	1	10	1	1
8	2	2	1	5	6	2	1	1	1	1	10	6	10
7	4	1	2	10	7	2	1	2	0	6	968.0424	6	2
99	9	2	9	99	99	2	2	1	1	1	16.6007	1	1
8	2	4	1	6	3	2	1	2	0	4	1007.0485	6	2
7	2	1	2	10	2	2	9	2	0	4	279.5525	6	3
7	3	1	2	10	2	2	1	2	0	1	389.274	6	3
10	1	9	1	7	5	9	9	1	1	2	10	6	999
7	1	2	2	10	2	2	1	2	0	6	1640.1328	6	6
8	3	2	2	10	6	2	1	2	0	1	656.7583	6	5
8	2	2	1	8	2	2	1	2	0	6	10	6	4
8	2	3	2	10	1	2	2	1	2	5	10	6	0
9	2	1	2	10	2	2	1	1	0	3	390.7768	6	6
9	2	1	2	10	4	2	1	2	0	1	881.3762	6	12
8	3	3	2	10	6	2	1	2	0	1	1635.7187	6	5
8	1	1	2	10	7	1	1	2	0	1	394.7726	6	10
10	3	2	2	10	3	2	2	2	0	1	391.6672	6	0
7	2	3	2	10	5	2	1	1	0	4	1529.2476	6	2
8	2	2	2	10	3	2	1	1	1	6	813.3448	6	6
99	9	9	9	99	99	2	2	1	2	1	10	6	5
6	3	3	2	10	6	2	1	2	0	6	921.2473	6	7
8	2	2	2	10	3	2	1	1	1	1	2710.7709	6	3
0	3	4	2	10	4	2	1	2	0	1	1339.9348	6	0
8	1	1	2	10	4	2	1	2	0	1	1347.8009	6	10
7	3	1	9	99	2	2	2	2	0	6	38.0952	6	11
10	1	1	2	10	1	2	1	2	0	5	10	6	0
7	1	3	2	10	7	2	1	2	0	6	10	6	4
10	1	1	2	10	7	2	1	2	0	1	1044.8808	6	3
8	1	2	2	10	1	2	2	2	0	1	1613.9768	6	6
5	2	3	1	6	2	2	1	2	0	6	10	6	5
9	2	2	2	10	2	2	1	2	0	1	95.1294	6	2
10	1	2	2	10	1	1	1	2	0	1	114.1525	6	3
8	3	1	2	10	7	2	1	2	0	6	499.2428	6	7
8	2	2	1	6	6	2	1	2	0	6	36.378	6	9
9	3	2	2	10	2	2	1	2	0	3	435.9067	6	2
9	1	2	2	10	2	2	1	2	0	1	345.672	6	2
5	4	2	1	7	2	2	2	2	1	6	10	6	3
7	2	2	2	10	6	2	1	1	1	1	366.0045	6	0
8	4	2	2	10	3	2	1	2	0	1	398.2242	6	2
10	3	1	1	7	5	2	1	2	0	1	10	6	2
7	2	2	2	10	1	2	1	2	0	3	10	6	2
5	3	3	9	99	2	2	9	2	0	1	1858.3163	6	3
99	2	2	2	10	4	2	1	1	1	1	2086.9418	6	2
7	3	1	1	2	6	2	1	2	0	6	10	6	10
7	1	2	1	5	6	2	1	2	0	5	10	6	2
7	2	2	2	10	2	2	1	1	2	2	2277.1739	6	2
10	1	2	2	10	2	2	1	2	0	1	1530.2772	6	12
99	9	9	9	99	6	2	1	2	0	6	10	6	5
9	2	2	2	10	6	2	1	1	1	1	567.5774	6	3
7	2	2	2	10	2	1	2	1	2	2	1502.678	6	5
6	4	1	2	10	6	2	1	2	0	6	313.8117	6	8
99	9	9	9	99	6	9	1	1	0	1	10	6	0
8	1	1	1	5	6	2	2	1	2	1	10	6	6
5	3	2	2	10	1	2	2	2	0	5	10	6	3
5	2	2	1	8	7	2	1	1	2	1	10	6	2
10	1	1	1	7	6	2	9	1	3	1	12.7982	6	5
7	2	2	2	10	4	2	1	2	0	1	294.9003	6	2
8	2	2	2	10	4	2	1	1	0	1	2215.2838	6	3
8	1	1	2	10	2	2	1	2	0	1	1708.7176	6	2
6	5	1	2	10	3	2	1	2	0	1	55.1099	6	2
7	3	2	2	10	4	2	2	1	2	1	1965.0291	6	4
6	2	2	2	10	2	2	2	2	0	6	1195.9166	6	4
5	4	4	2	10	6	2	1	2	0	1	558.7377	6	2
7	3	5	2	10	7	2	1	2	0	2	10	6	10
3	5	3	2	10	6	2	1	2	0	6	5438.7048	6	3
8	1	2	2	10	4	2	1	2	0	1	1804.2458	6	5
7	2	2	2	10	7	2	1	2	0	6	720.6393	6	10
10	3	5	2	10	1	2	1	2	0	3	45.9728	6	0
7	2	3	2	10	7	2	1	2	0	6	938.762	6	5
8	2	2	1	6	4	2	1	1	3	1	10	6	3
10	3	2	2	10	3	2	2	2	0	2	14.3684	6	2
8	2	2	2	10	4	2	1	2	0	1	157.0563	6	6
10	2	1	2	10	2	2	1	2	0	5	13.2826	6	2
10	2	2	2	10	2	2	1	2	0	5	10	2	1
0	1	5	1	6	5	2	1	1	0	4	28.6626	1	1
99	9	9	9	99	7	2	1	2	0	1	130.2004	6	2
6	2	1	2	10	7	2	1	1	1	2	1622.0514	6	10
10	3	5	2	10	2	2	1	2	0	3	229.0859	6	4
9	2	9	1	9	2	2	1	2	0	4	11.8353	6	3
8	2	2	1	1	2	2	1	2	0	6	10	6	4
10	1	3	2	10	2	2	1	2	0	1	485.237	6	0
9	2	1	2	10	99	2	1	2	0	1	298.8345	6	4
4	3	2	2	10	99	2	1	2	0	6	618.8629	6	5
10	1	1	2	10	99	2	1	2	0	1	1535.1612	6	5
10	1	2	2	10	2	2	1	2	0	3	1011.0352	6	2
8	2	2	2	10	6	2	1	1	3	5	995.6438	6	10
8	2	1	2	10	6	2	1	1	1	1	2532.3593	6	6
9	2	2	2	10	1	2	1	1	0	1	1770.0744	6	3
8	3	2	2	10	4	2	1	1	0	1	2948.963	1	1
7	3	3	1	6	4	2	1	2	0	5	11.5256	6	2
7	2	1	2	10	7	2	1	1	0	4	2983.2599	6	5
5	1	3	1	3	2	2	2	1	2	1	3631.1015	6	4
7	2	2	1	2	6	2	1	2	0	6	10	6	4
8	4	1	2	10	4	2	1	2	0	1	87.4865	6	8
7	2	1	1	5	7	2	2	1	1	1	10	6	4
8	3	1	2	10	3	2	1	1	1	1	157.4959	6	5
9	2	1	2	10	4	2	1	1	2	1	745.8795	6	5
8	3	3	1	1	6	2	1	2	0	6	14.1256	6	4
7	1	2	1	1	2	2	9	2	0	3	11.2487	6	3
9	1	2	2	10	2	2	1	2	0	3	1205.5163	6	0
9	2	2	2	10	7	2	2	2	0	2	1541.4626	6	7
99	9	9	9	99	5	2	2	1	1	2	10	6	2
8	2	2	2	10	5	2	1	2	0	3	1750.7466	6	999
8	2	1	1	1	6	2	1	2	0	1	10	6	4
10	1	1	2	10	4	2	1	2	0	1	546.4501	6	6
10	1	1	2	10	2	2	1	2	0	5	852.978	6	10
7	2	2	1	6	7	2	1	2	0	4	10	1	1
8	3	1	1	3	6	2	1	1	2	4	1204.9811	6	2
10	3	2	2	10	2	2	1	2	0	2	4120.2035	6	10
5	3	2	2	10	6	2	9	1	0	2	2536.001	6	3
9	1	2	2	10	6	2	1	2	0	5	766.2889	6	4
8	2	1	2	10	6	2	1	1	0	1	3731.4818	6	5
8	2	2	1	8	6	2	2	1	1	1	10	1	1
5	3	1	2	10	3	2	1	2	0	5	10	6	0
7	2	5	2	10	2	2	1	1	0	2	2368.8182	6	3
8	2	3	2	10	4	2	1	1	2	4	999.3962	6	3
4	5	2	2	10	7	2	1	2	0	3	702.5142	6	3
7	3	2	2	10	5	2	2	2	0	6	10	6	5
8	1	2	2	10	7	2	1	2	0	6	887.9711	6	10
9	1	2	2	10	99	2	1	2	0	6	107.7897	6	8
8	2	2	2	10	6	2	1	2	0	5	680.7746	6	6
6	2	2	2	10	2	2	1	1	1	1	2481.1019	6	2
99	9	9	9	99	6	2	2	2	0	6	10	6	3
99	9	9	9	99	99	1	1	2	0	6	10	6	0
9	2	1	2	10	7	2	2	1	2	1	659.2323	6	5
8	3	2	2	10	4	2	1	2	0	1	1410.2524	6	2
10	2	2	2	10	2	2	1	2	0	1	1715.5884	6	4
5	2	1	2	10	1	2	1	1	0	5	546.4501	6	2
7	3	1	1	5	4	2	9	2	0	6	15.8061	6	2
7	2	2	2	10	4	2	1	2	0	1	283.4956	6	2
6	3	5	2	10	1	2	1	2	0	6	1449.7481	6	3
8	1	2	1	4	3	2	2	1	1	2	10	6	3
8	3	1	2	10	6	2	1	1	1	1	10	6	2
7	2	1	2	10	4	2	1	2	0	2	2356.065	6	6
7	3	3	1	6	2	2	1	2	1	6	21.6739	6	2
9	3	2	2	10	1	2	2	2	0	1	2993.4813	6	3
9	1	2	1	7	6	2	1	2	0	1	10	6	5
9	3	2	2	10	1	2	1	1	0	1	890.7914	6	4
99	9	2	1	5	7	2	2	2	0	6	10	6	8
9	1	1	1	1	4	2	1	1	0	1	10	6	3
4	4	3	1	2	7	2	1	2	0	5	352.6588	6	3
5	3	2	1	7	1	2	2	1	0	1	10	6	3
8	1	2	2	10	99	2	1	1	2	1	128.4542	6	4
8	2	1	2	10	5	2	1	2	0	3	2357.5867	6	11
7	2	2	2	10	6	9	1	1	2	1	652.0265	6	5
5	3	2	2	10	7	2	1	2	0	6	3764.5106	6	5
10	3	5	2	10	2	2	1	2	0	1	1596.227	6	0
7	3	2	2	10	6	2	1	2	0	2	2603.9198	6	10
8	1	1	1	5	6	2	2	2	1	1	502.8371	6	0
